,_id,id,title,artist,feeling,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,encoded
7706,63769c8e2cd3e1466f057f50,5sbN2KexToBTtNiuhwysxo,Poison Ivy,Coasters,Indifferent,0.749,0.402,0.708,0.0,0.0904,0.97,-5.413,0.0902,43
7707,63769c8f2cd3e1466f057f51,6dkFG4RVUG0KwI3DQ1awjb,Aras,Curandero,Indifferent,0.447,0.896,0.294,0.873,0.0556,0.437,-19.467,0.0379,43
7708,63769c8f2cd3e1466f057f52,756CJtQRFSxEx9jV4P9hpA,I Believe In A Thing Called Love,Darkness,Indifferent,0.442,0.0538,0.846,4.71e-06,0.282,0.622,-5.214,0.0764,43
7709,63769c8f2cd3e1466f057f53,52SlsKhwDhwNBdy3hrf5TC,Chemical Warfare,Dead Kennedys,Indifferent,0.28,0.709,0.965,0.0339,0.255,0.548,-4.436,0.158,43
7710,63769c8f2cd3e1466f057f54,7mv1YRIm56fj9VUQxiojUd,Sunset 138 Bpm Remix,Dj Markitos,Indifferent,0.64,0.00293,0.995,0.89,0.134,0.106,-7.562,0.0488,43
7711,63769c8f2cd3e1466f057f55,1sFqMF5WdetRPgQQc12RTo,Cancer For The Cure,Eels,Indifferent,0.621,0.0052,0.937,0.0811,0.34,0.866,-6.421,0.26,43
7712,63769c8f2cd3e1466f057f56,3CNbDbMHxYHxEgrPGf89yc,My Fault,Eminem,Indifferent,0.754,0.0463,0.631,1.39e-06,0.25,0.84,-8.083,0.395,43
7713,63769c8f2cd3e1466f057f57,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams,Eurythmics,Indifferent,0.692,0.225,0.711,0.0,0.12,0.875,-7.498,0.0317,43
7714,63769c8f2cd3e1466f057f58,3LRJbFT9rKoKv4aW7PuBJC,Longview,Green Day,Indifferent,0.381,0.00834,0.732,0.0101,0.0854,0.814,-7.594,0.0536,43
7715,63769c8f2cd3e1466f057f59,3idaWZXzbVZ6QclVRz9SuE,Kicker Of Elves,Guided By Voices,Indifferent,0.401,0.351,0.688,3.98e-05,0.105,0.125,-14.476,0.0989,43
7716,63769c902cd3e1466f057f5a,3FJJBMqKkud9JkQKxw32Fh,Pablo Picasso,John Cale,Indifferent,0.382,0.0354,0.84,0.00558,0.697,0.943,-10.459,0.0402,43
7717,63769c902cd3e1466f057f5b,1ZXu0ib26kWfQQngREMcU2,Giant Steps,John Coltrane,Indifferent,0.417,0.186,0.42,0.00111,0.185,0.517,-13.046,0.06,43
7718,63769c902cd3e1466f057f5c,02vXjp2iu7SbGfhf231dS9,Thela Hun Ginjeet,King Crimson,Indifferent,0.579,0.0871,0.868,0.0539,0.354,0.68,-9.156,0.0563,43
7719,63769c902cd3e1466f057f5d,1CM0IOUM1zYaX4ECXAPQZl,The Best Of All Possible Worlds,Kris Kristofferson,Indifferent,0.735,0.233,0.622,0.0,0.0997,0.853,-10.216,0.029,43
7720,63769c902cd3e1466f057f5e,6RJXCT2WrJKduOyxCNf6tO,Baggy Trousers,Madness,Indifferent,0.641,0.144,0.888,0.0,0.347,0.958,-5.213,0.0364,43
7721,63769c902cd3e1466f057f5f,1B75hgRqe7A4fwee3g3Wmu,U Cant Touch This,Mc Hammer,Indifferent,0.867,0.00456,0.517,0.000339,0.0864,0.866,-13.222,0.0875,43
7722,63769c902cd3e1466f057f60,6omov16Ws8XiFPKzFZLfe6,Advice From The Angel Of Thresholds,Michael Masley,Indifferent,0.423,0.794,0.254,0.875,0.194,0.0328,-14.207,0.0415,43
7723,63769c902cd3e1466f057f61,2KylN9C0wNbzLgZNTG9oiU,When You Sleep,My Bloody Valentine,Indifferent,0.399,3.43e-05,0.866,0.738,0.0785,0.125,-9.72,0.0558,43
7724,63769c912cd3e1466f057f62,3U93rf8gWA6ST65JUF1pFX,Higher Education,Napoleon Blown Aparts,Indifferent,0.446,0.000157,0.883,1.62e-06,0.396,0.551,-5.195,0.0641,43
7725,63769c912cd3e1466f057f63,3iV11AiIEDIOVjKy3kgjld,Becoming,Pantera,Indifferent,0.578,0.00104,0.896,0.00513,0.126,0.576,-5.699,0.0497,43
7726,63769c912cd3e1466f057f64,0AQv0Qj4GIdi0yz3CZzkKT,Nibtal 7,Processor,Indifferent,0.652,0.0633,0.989,0.421,0.0942,0.383,-4.81,0.176,43
7727,63769c912cd3e1466f057f65,7lIcaGwW7NisemWD13Tmbo,Wreckinball,Seismic Anamoly,Indifferent,0.57,0.00169,0.94,0.84,0.101,0.606,-3.796,0.038,43
7728,63769c912cd3e1466f057f66,7lFbVzi9ZVhPLFhFXsxKg2,Coda,Somadrone,Indifferent,0.305,0.0077,0.704,0.852,0.413,0.528,-6.099,0.0406,43
7729,63769c912cd3e1466f057f67,3NINDFPIYnyT26cWWRomOQ,Dirty Water,Standells,Indifferent,0.62,0.181,0.781,0.0,0.187,0.864,-5.938,0.0379,43
7730,63769c912cd3e1466f057f68,21xrImrAULwa0VT8n4BJoA,Dirt,Stooges,Indifferent,0.407,0.00801,0.665,0.196,0.115,0.581,-8.077,0.0365,43
7731,63769c912cd3e1466f057f69,2GOcdLvcWKRMJkcB90ehsr,Slack Motherfucker,Superchunk,Indifferent,0.267,9.95e-06,0.746,0.0209,0.227,0.61,-12.671,0.0361,43
7732,63769c912cd3e1466f057f6a,0wum4PRBdmUBsPvoF26A8g,Epistrophy,Thelonious Monk,Indifferent,0.495,0.855,0.321,0.0,0.202,0.399,-11.966,0.0388,43
7733,63769c912cd3e1466f057f6b,2ZckEW7jybmmvOdUJWigGc,By Mourning,Utopia Banished,Indifferent,0.237,2.51e-06,0.982,0.657,0.0632,0.181,-6.984,0.225,43
7734,63769c922cd3e1466f057f6c,30cHDhxUqgnHq78hv5UjMx,Turning Japanese,Vapors,Indifferent,0.503,0.01,0.803,0.0648,0.292,0.941,-9.701,0.0485,43
7735,63769c922cd3e1466f057f6d,5lovzU6o9dME3GonDx1E2d,Whats On The Ceiling Beats Whats On Tv,Williamson,Indifferent,0.917,0.198,0.433,0.864,0.112,0.346,-14.653,0.0638,43
7736,63769c922cd3e1466f057f6e,4g0YnP7DhMst67dR43n3Lz,Prospects,Chris Juergensen,Jazz,0.468,0.642,0.551,0.406,0.13,0.433,-14.219,0.0314,44
7737,63769c922cd3e1466f057f6f,6dZKWYSx5YBIme4SfpIHJ0,In The Mood,Glenn Miller,Jazz,0.645,0.854,0.398,0.306,0.0731,0.705,-12.208,0.11,44
7738,63769c922cd3e1466f057f70,1ZXu0ib26kWfQQngREMcU2,Giant Steps,John Coltrane,Jazz,0.417,0.186,0.42,0.00111,0.185,0.517,-13.046,0.06,44
7739,63769c922cd3e1466f057f71,785Qya5mtMUwBQtuypVqrx,All Mine,Portishead,Jazz,0.601,0.11,0.656,0.0148,0.103,0.342,-2.692,0.0403,44
7740,63769c922cd3e1466f057f72,18a9EGG4xhRELv7bgAw5hb,Rikki Dont Lose That Number,Steely Dan,Jazz,0.656,0.518,0.462,0.000137,0.091,0.642,-14.072,0.0373,44
7741,63769c922cd3e1466f057f73,0wum4PRBdmUBsPvoF26A8g,Epistrophy,Thelonious Monk,Jazz,0.495,0.855,0.321,0.0,0.202,0.399,-11.966,0.0388,44
7742,63769c922cd3e1466f057f74,1yxJK6q9oymWO3vjbPCYmp,Bumpin,Wes Montgomery,Jazz,0.759,0.875,0.247,0.432,0.0978,0.443,-19.827,0.0521,44
7743,63769c922cd3e1466f057f75,4QBZTbaM3vreybFgzRO5QQ,Dont Talk To Me About Love,Altered Images,Light,0.63,0.0284,0.552,0.275,0.527,0.656,-12.456,0.0343,45
7744,63769c932cd3e1466f057f76,1GvL9pnxef9y3mQ32Kk7yN,Don T Rain On My Parade,Barbara Leoni,Light,0.414,0.61,0.875,0.000576,0.084,0.653,-3.793,0.119,45
7745,63769c932cd3e1466f057f77,6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,Light,0.389,0.619,0.476,5.09e-05,0.255,0.566,-9.342,0.0316,45
7746,63769c932cd3e1466f057f78,15RgdXlKJQTNMsR4hAzIGh,Wake Up Boo,Boo Radleys,Light,0.471,0.0725,0.896,0.0,0.193,0.555,-6.701,0.105,45
7747,63769c932cd3e1466f057f79,6d7Jz2np6jtNaZv1DiWfJs,Behind Closed Doors,Charlie Rich,Light,0.492,0.961,0.329,0.199,0.0955,0.589,-11.788,0.0274,45
7748,63769c932cd3e1466f057f7a,1ekOoQNDOEkY4rG1OWuSNq,Lites,Chi,Light,0.706,0.00182,0.966,0.544,0.205,0.908,-8.723,0.0403,45
7749,63769c932cd3e1466f057f7b,5sbN2KexToBTtNiuhwysxo,Poison Ivy,Coasters,Light,0.749,0.402,0.708,0.0,0.0904,0.97,-5.413,0.0902,45
7750,63769c932cd3e1466f057f7c,0MHXrqn909p0LRTPsNsGEi,Move On Up,Curtis Mayfield,Light,0.538,0.417,0.969,0.00154,0.119,0.928,-5.626,0.0906,45
7751,63769c932cd3e1466f057f7d,6dZKWYSx5YBIme4SfpIHJ0,In The Mood,Glenn Miller,Light,0.645,0.854,0.398,0.306,0.0731,0.705,-12.208,0.11,45
7752,63769c932cd3e1466f057f7e,6RJXCT2WrJKduOyxCNf6tO,Baggy Trousers,Madness,Light,0.641,0.144,0.888,0.0,0.347,0.958,-5.213,0.0364,45
7753,63769c942cd3e1466f057f7f,7cQXdm6y9KE8n1Lw2z75Ey,Roll Away The Stone,Mott The Hoople,Light,0.556,0.0331,0.901,0.0,0.728,0.701,-7.627,0.0533,45
7754,63769c942cd3e1466f057f80,4echJX7NGs0u4cJdYi8EQN,Day After Day,Pretenders,Light,0.442,0.0106,0.725,0.783,0.217,0.684,-11.586,0.0374,45
7755,63769c942cd3e1466f057f81,6w78eLPBj0fTq6jp3wUIRy,Lazy Sunday,Small Faces,Light,0.573,0.125,0.497,0.0,0.64,0.405,-10.738,0.0641,45
7756,63769c942cd3e1466f057f82,3NINDFPIYnyT26cWWRomOQ,Dirty Water,Standells,Light,0.62,0.181,0.781,0.0,0.187,0.864,-5.938,0.0379,45
7757,63769c942cd3e1466f057f83,3AXDLGI5TIYi72JcYFvNpv,I Think Were Alone Now,Tommy James And The Shondells,Light,0.783,0.0722,0.42,0.0316,0.0692,0.716,-11.05,0.103,45
7758,63769c942cd3e1466f057f84,30cHDhxUqgnHq78hv5UjMx,Turning Japanese,Vapors,Light,0.503,0.01,0.803,0.0648,0.292,0.941,-9.701,0.0485,45
7759,63769c942cd3e1466f057f85,2DnJjbjNTV9Nd5NOa1KGba,Youre So Vain,Carly Simon,Light Beat,0.659,0.157,0.678,6.69e-06,0.0784,0.647,-8.18,0.0313,46
7760,63769c942cd3e1466f057f86,5cbZDpFu1hTwaU7hDQpf13,Rainy Days And Mondays,Carpenters,Light Beat,0.351,0.852,0.235,0.0,0.0688,0.218,-11.513,0.0323,46
7761,63769c942cd3e1466f057f87,6d7Jz2np6jtNaZv1DiWfJs,Behind Closed Doors,Charlie Rich,Light Beat,0.492,0.961,0.329,0.199,0.0955,0.589,-11.788,0.0274,46
7762,63769c942cd3e1466f057f88,1ekOoQNDOEkY4rG1OWuSNq,Lites,Chi,Light Beat,0.706,0.00182,0.966,0.544,0.205,0.908,-8.723,0.0403,46
7763,63769c952cd3e1466f057f89,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,Light Beat,0.434,0.0197,0.563,0.000824,0.128,0.275,-6.784,0.0268,46
7764,63769c952cd3e1466f057f8a,4g0YnP7DhMst67dR43n3Lz,Prospects,Chris Juergensen,Light Beat,0.468,0.642,0.551,0.406,0.13,0.433,-14.219,0.0314,46
7765,63769c952cd3e1466f057f8b,2FfZg072w8RoxlMOR7M4CT,Ants Marching,Dave Matthews Band,Light Beat,0.637,0.0187,0.856,1.99e-05,0.0157,0.846,-4.34,0.034,46
7766,63769c952cd3e1466f057f8c,4GBtOc3j8gqgwMufyYzVk3,Our Watcher Show Us The Way,Drevo,Light Beat,0.372,0.98,0.12,0.0,0.291,0.195,-13.162,0.0358,46
7767,63769c952cd3e1466f057f8d,0i0EezZjtGz0gsd8zBP7vR,Lets Make Love,Faith Hill,Light Beat,0.362,0.342,0.459,0.0,0.111,0.158,-8.62,0.0274,46
7768,63769c952cd3e1466f057f8e,2pJsXJAYjcw2y3e6DJnmqs,High Time,Grateful Dead,Light Beat,0.362,0.706,0.259,0.00275,0.561,0.199,-14.296,0.0373,46
7769,63769c952cd3e1466f057f8f,6e7lRKmwMSroFDAKBETSCS,Raga Malgunji Jor,Jay Kishor,Light Beat,0.41,0.91,0.142,0.0448,0.108,0.0747,-15.708,0.0347,46
7770,63769c952cd3e1466f057f90,1CM0IOUM1zYaX4ECXAPQZl,The Best Of All Possible Worlds,Kris Kristofferson,Light Beat,0.735,0.233,0.622,0.0,0.0997,0.853,-10.216,0.029,46
7771,63769c952cd3e1466f057f91,6omov16Ws8XiFPKzFZLfe6,Advice From The Angel Of Thresholds,Michael Masley,Light Beat,0.423,0.794,0.254,0.875,0.194,0.0328,-14.207,0.0415,46
7772,63769c962cd3e1466f057f92,3oXZ1WrNETSlVwaEdr8QvC,Getting Stronger,Myles Cochran,Light Beat,0.609,0.773,0.435,0.00616,0.105,0.309,-9.512,0.025,46
7773,63769c962cd3e1466f057f93,3fVSMbeq8tY3G85yxcJwRU,Ebony And Ivory,Paul Mccartney,Light Beat,0.567,0.0784,0.692,0.0,0.0338,0.708,-7.881,0.0379,46
7774,63769c962cd3e1466f057f94,3J09tJweoMVDYd8Fwjb1Nt,Morning Glory,Tim Buckley,Light Beat,0.358,0.884,0.285,0.000477,0.0452,0.38,-13.262,0.0325,46
7775,63769c962cd3e1466f057f95,4QBZTbaM3vreybFgzRO5QQ,Dont Talk To Me About Love,Altered Images,Lighthearted,0.63,0.0284,0.552,0.275,0.527,0.656,-12.456,0.0343,47
7776,63769c962cd3e1466f057f96,15cVOBeU44XI8tIOnX2Qjl,All Possibilities,Badly Drawn Boy,Lighthearted,0.581,0.0262,0.894,0.0888,0.202,0.791,-6.966,0.0408,47
7777,63769c962cd3e1466f057f97,1GvL9pnxef9y3mQ32Kk7yN,Don T Rain On My Parade,Barbara Leoni,Lighthearted,0.414,0.61,0.875,0.000576,0.084,0.653,-3.793,0.119,47
7778,63769c962cd3e1466f057f98,6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,Lighthearted,0.389,0.619,0.476,5.09e-05,0.255,0.566,-9.342,0.0316,47
7779,63769c962cd3e1466f057f99,15RgdXlKJQTNMsR4hAzIGh,Wake Up Boo,Boo Radleys,Lighthearted,0.471,0.0725,0.896,0.0,0.193,0.555,-6.701,0.105,47
7780,63769c962cd3e1466f057f9a,4uLnk7e2JHxDP9eG7vXyPq,Take The Skinheads Bowling,Camper Van Beethoven,Lighthearted,0.436,0.205,0.863,8.96e-05,0.113,0.745,-11.51,0.0361,47
7781,63769c972cd3e1466f057f9b,6d7Jz2np6jtNaZv1DiWfJs,Behind Closed Doors,Charlie Rich,Lighthearted,0.492,0.961,0.329,0.199,0.0955,0.589,-11.788,0.0274,47
7782,63769c972cd3e1466f057f9c,1ekOoQNDOEkY4rG1OWuSNq,Lites,Chi,Lighthearted,0.706,0.00182,0.966,0.544,0.205,0.908,-8.723,0.0403,47
7783,63769c972cd3e1466f057f9d,4g0YnP7DhMst67dR43n3Lz,Prospects,Chris Juergensen,Lighthearted,0.468,0.642,0.551,0.406,0.13,0.433,-14.219,0.0314,47
7784,63769c972cd3e1466f057f9e,0MHXrqn909p0LRTPsNsGEi,Move On Up,Curtis Mayfield,Lighthearted,0.538,0.417,0.969,0.00154,0.119,0.928,-5.626,0.0906,47
7785,63769c972cd3e1466f057f9f,2FfZg072w8RoxlMOR7M4CT,Ants Marching,Dave Matthews Band,Lighthearted,0.637,0.0187,0.856,1.99e-05,0.0157,0.846,-4.34,0.034,47
7786,63769c972cd3e1466f057fa0,1sFqMF5WdetRPgQQc12RTo,Cancer For The Cure,Eels,Lighthearted,0.621,0.0052,0.937,0.0811,0.34,0.866,-6.421,0.26,47
7787,63769c972cd3e1466f057fa1,6dZKWYSx5YBIme4SfpIHJ0,In The Mood,Glenn Miller,Lighthearted,0.645,0.854,0.398,0.306,0.0731,0.705,-12.208,0.11,47
7788,63769c972cd3e1466f057fa2,6RJXCT2WrJKduOyxCNf6tO,Baggy Trousers,Madness,Lighthearted,0.641,0.144,0.888,0.0,0.347,0.958,-5.213,0.0364,47
7789,63769c982cd3e1466f057fa3,4echJX7NGs0u4cJdYi8EQN,Day After Day,Pretenders,Lighthearted,0.442,0.0106,0.725,0.783,0.217,0.684,-11.586,0.0374,47
7790,63769c982cd3e1466f057fa4,6w78eLPBj0fTq6jp3wUIRy,Lazy Sunday,Small Faces,Lighthearted,0.573,0.125,0.497,0.0,0.64,0.405,-10.738,0.0641,47
7791,63769c982cd3e1466f057fa5,3NINDFPIYnyT26cWWRomOQ,Dirty Water,Standells,Lighthearted,0.62,0.181,0.781,0.0,0.187,0.864,-5.938,0.0379,47
7792,63769c982cd3e1466f057fa6,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,Lighthearted,0.524,0.195,0.519,0.0,0.523,0.847,-11.903,0.043,47
7793,63769c982cd3e1466f057fa7,7voznVXnAJ5HNMtuO9R3bJ,Effervescing Elephant,Syd Barrett,Lighthearted,0.707,0.65,0.215,5.57e-06,0.249,0.852,-19.143,0.452,47
7794,63769c982cd3e1466f057fa8,3AXDLGI5TIYi72JcYFvNpv,I Think Were Alone Now,Tommy James And The Shondells,Lighthearted,0.783,0.0722,0.42,0.0316,0.0692,0.716,-11.05,0.103,47
7795,63769c982cd3e1466f057fa9,30cHDhxUqgnHq78hv5UjMx,Turning Japanese,Vapors,Lighthearted,0.503,0.01,0.803,0.0648,0.292,0.941,-9.701,0.0485,47
7796,63769c982cd3e1466f057faa,79wbJeLkXOlJh4AzaWCWfL,How Will I Know,Whitney Houston,Lighthearted,0.761,0.178,0.739,3.35e-06,0.23,0.656,-3.591,0.0369,47
7797,63769c992cd3e1466f057fab,1GvL9pnxef9y3mQ32Kk7yN,Don T Rain On My Parade,Barbara Leoni,Like,0.414,0.61,0.875,0.000576,0.084,0.653,-3.793,0.119,48
7798,63769c992cd3e1466f057fac,6F2vo4sxRNQ58VYe3pdiaL,Rapture,Blondie,Like,0.724,0.113,0.704,0.00425,0.466,0.96,-8.258,0.0511,48
7799,63769c992cd3e1466f057fad,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse Of The Heart,Bonnie Tyler,Like,0.431,0.145,0.723,0.0,0.374,0.19,-5.887,0.0568,48
7800,63769c992cd3e1466f057fae,4kXW3uKnkCGcErPZvo2M8E,Overreacting,Brad Sucks,Like,0.646,0.207,0.686,0.861,0.0952,0.412,-8.947,0.0376,48
7801,63769c992cd3e1466f057faf,40W8Mm9t3ZO1iNQlls35lL,If,Bread,Like,0.388,0.912,0.176,0.000336,0.0977,0.342,-16.952,0.0299,48
7802,63769c992cd3e1466f057fb0,1qRA5BS78u3gME0loMl9AA,For What Its Worth,Buffalo Springfield,Like,0.653,0.406,0.519,0.0209,0.101,0.822,-10.164,0.0497,48
7803,63769c992cd3e1466f057fb1,1ekOoQNDOEkY4rG1OWuSNq,Lites,Chi,Like,0.706,0.00182,0.966,0.544,0.205,0.908,-8.723,0.0403,48
7804,63769c992cd3e1466f057fb2,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,Like,0.434,0.0197,0.563,0.000824,0.128,0.275,-6.784,0.0268,48
7805,63769c992cd3e1466f057fb3,6dkFG4RVUG0KwI3DQ1awjb,Aras,Curandero,Like,0.447,0.896,0.294,0.873,0.0556,0.437,-19.467,0.0379,48
7806,63769c992cd3e1466f057fb4,0MHXrqn909p0LRTPsNsGEi,Move On Up,Curtis Mayfield,Like,0.538,0.417,0.969,0.00154,0.119,0.928,-5.626,0.0906,48
7807,63769c9a2cd3e1466f057fb5,6dZKWYSx5YBIme4SfpIHJ0,In The Mood,Glenn Miller,Like,0.645,0.854,0.398,0.306,0.0731,0.705,-12.208,0.11,48
7808,63769c9a2cd3e1466f057fb6,1ZXu0ib26kWfQQngREMcU2,Giant Steps,John Coltrane,Like,0.417,0.186,0.42,0.00111,0.185,0.517,-13.046,0.06,48
7809,63769c9a2cd3e1466f057fb7,4DMKwE2E2iYDKY01C335Uw,Carry On Wayward Son,Kansas,Like,0.482,0.00321,0.786,8.88e-05,0.446,0.793,-5.735,0.032,48
7810,63769c9a2cd3e1466f057fb8,02vXjp2iu7SbGfhf231dS9,Thela Hun Ginjeet,King Crimson,Like,0.579,0.0871,0.868,0.0539,0.354,0.68,-9.156,0.0563,48
7811,63769c9a2cd3e1466f057fb9,0xQ8FPMnv2mG9VhTgpxn2R,Supernova,Liz Phair,Like,0.517,0.000362,0.758,0.723,0.332,0.705,-10.457,0.0363,48
7812,63769c9a2cd3e1466f057fba,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,Like,0.596,0.181,0.605,0.000331,0.0863,0.886,-12.145,0.0255,48
7813,63769c9a2cd3e1466f057fbb,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,Like,0.42,0.245,0.33,0.000679,0.0677,0.175,-13.925,0.0275,48
7814,63769c9a2cd3e1466f057fbc,1B75hgRqe7A4fwee3g3Wmu,U Cant Touch This,Mc Hammer,Like,0.867,0.00456,0.517,0.000339,0.0864,0.866,-13.222,0.0875,48
7815,63769c9a2cd3e1466f057fbd,6omov16Ws8XiFPKzFZLfe6,Advice From The Angel Of Thresholds,Michael Masley,Like,0.423,0.794,0.254,0.875,0.194,0.0328,-14.207,0.0415,48
7816,63769c9b2cd3e1466f057fbe,0egYMfS7hjEneR86a9K61w,Everyday Is Like Sunday,Morrissey,Like,0.6,0.00345,0.869,0.441,0.311,0.56,-5.126,0.0302,48
7817,63769c9b2cd3e1466f057fbf,3fVSMbeq8tY3G85yxcJwRU,Ebony And Ivory,Paul Mccartney,Like,0.567,0.0784,0.692,0.0,0.0338,0.708,-7.881,0.0379,48
7818,63769c9b2cd3e1466f057fc0,4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You,Queen,Like,0.692,0.676,0.497,0.0,0.259,0.475,-7.316,0.119,48
7819,63769c9b2cd3e1466f057fc1,7qtpPSLeZMGv0vrCZu5kxu,Love Of My Life,Santana,Like,0.397,0.322,0.773,0.553,0.27,0.844,-5.931,0.0456,48
7820,63769c9b2cd3e1466f057fc2,2u3HmBPHrk3ooSdVikignW,Sweet Thang,Shuggie Otis,Like,0.432,0.0965,0.518,0.788,0.136,0.339,-13.403,0.0375,48
7821,63769c9b2cd3e1466f057fc3,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,Like,0.524,0.195,0.519,0.0,0.523,0.847,-11.903,0.043,48
7822,63769c9b2cd3e1466f057fc4,3AXDLGI5TIYi72JcYFvNpv,I Think Were Alone Now,Tommy James And The Shondells,Like,0.783,0.0722,0.42,0.0316,0.0692,0.716,-11.05,0.103,48
7823,63769c9b2cd3e1466f057fc5,1yxJK6q9oymWO3vjbPCYmp,Bumpin,Wes Montgomery,Like,0.759,0.875,0.247,0.432,0.0978,0.443,-19.827,0.0521,48
7824,63769c9b2cd3e1466f057fc6,4kXW3uKnkCGcErPZvo2M8E,Overreacting,Brad Sucks,Low Energy,0.646,0.207,0.686,0.861,0.0952,0.412,-8.947,0.0376,49
7825,63769c9b2cd3e1466f057fc7,40W8Mm9t3ZO1iNQlls35lL,If,Bread,Low Energy,0.388,0.912,0.176,0.000336,0.0977,0.342,-16.952,0.0299,49
7826,63769c9c2cd3e1466f057fc8,5cbZDpFu1hTwaU7hDQpf13,Rainy Days And Mondays,Carpenters,Low Energy,0.351,0.852,0.235,0.0,0.0688,0.218,-11.513,0.0323,49
7827,63769c9c2cd3e1466f057fc9,6d7Jz2np6jtNaZv1DiWfJs,Behind Closed Doors,Charlie Rich,Low Energy,0.492,0.961,0.329,0.199,0.0955,0.589,-11.788,0.0274,49
7828,63769c9c2cd3e1466f057fca,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,Low Energy,0.434,0.0197,0.563,0.000824,0.128,0.275,-6.784,0.0268,49
7829,63769c9c2cd3e1466f057fcb,2pJsXJAYjcw2y3e6DJnmqs,High Time,Grateful Dead,Low Energy,0.362,0.706,0.259,0.00275,0.561,0.199,-14.296,0.0373,49
7830,63769c9c2cd3e1466f057fcc,3FJJBMqKkud9JkQKxw32Fh,Pablo Picasso,John Cale,Low Energy,0.382,0.0354,0.84,0.00558,0.697,0.943,-10.459,0.0402,49
7831,63769c9c2cd3e1466f057fcd,1CM0IOUM1zYaX4ECXAPQZl,The Best Of All Possible Worlds,Kris Kristofferson,Low Energy,0.735,0.233,0.622,0.0,0.0997,0.853,-10.216,0.029,49
7832,63769c9c2cd3e1466f057fce,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,Low Energy,0.42,0.245,0.33,0.000679,0.0677,0.175,-13.925,0.0275,49
7833,63769c9c2cd3e1466f057fcf,3oXZ1WrNETSlVwaEdr8QvC,Getting Stronger,Myles Cochran,Low Energy,0.609,0.773,0.435,0.00616,0.105,0.309,-9.512,0.025,49
7834,63769c9d2cd3e1466f057fd0,3fVSMbeq8tY3G85yxcJwRU,Ebony And Ivory,Paul Mccartney,Low Energy,0.567,0.0784,0.692,0.0,0.0338,0.708,-7.881,0.0379,49
7835,63769c9d2cd3e1466f057fd1,0wum4PRBdmUBsPvoF26A8g,Epistrophy,Thelonious Monk,Low Energy,0.495,0.855,0.321,0.0,0.202,0.399,-11.966,0.0388,49
7836,63769c9d2cd3e1466f057fd2,3J09tJweoMVDYd8Fwjb1Nt,Morning Glory,Tim Buckley,Low Energy,0.358,0.884,0.285,0.000477,0.0452,0.38,-13.262,0.0325,49
7837,63769c9d2cd3e1466f057fd3,5MIjLrGCsgIjLPRkmbAtRJ,New Age,Velvet Underground,Low Energy,0.355,0.284,0.34,5.59e-05,0.104,0.19,-11.488,0.0263,49
7838,63769c9d2cd3e1466f057fd4,4QBZTbaM3vreybFgzRO5QQ,Dont Talk To Me About Love,Altered Images,Major,0.63,0.0284,0.552,0.275,0.527,0.656,-12.456,0.0343,50
7839,63769c9d2cd3e1466f057fd5,46V0xsbfpOldDt2Ij4xyBV,Life Glides,Anup,Major,0.509,0.00139,0.873,0.918,0.107,0.664,-4.846,0.0399,50
7840,63769c9d2cd3e1466f057fd6,2wBKNmYONrCxgmHc2HhQ8C,Ziggy Stardust,Bauhaus,Major,0.241,0.000325,0.701,1.9e-05,0.117,0.539,-11.632,0.0516,50
7841,63769c9d2cd3e1466f057fd7,6d7Jz2np6jtNaZv1DiWfJs,Behind Closed Doors,Charlie Rich,Major,0.492,0.961,0.329,0.199,0.0955,0.589,-11.788,0.0274,50
7842,63769c9d2cd3e1466f057fd8,1ekOoQNDOEkY4rG1OWuSNq,Lites,Chi,Major,0.706,0.00182,0.966,0.544,0.205,0.908,-8.723,0.0403,50
7843,63769c9e2cd3e1466f057fd9,4g0YnP7DhMst67dR43n3Lz,Prospects,Chris Juergensen,Major,0.468,0.642,0.551,0.406,0.13,0.433,-14.219,0.0314,50
7844,63769c9e2cd3e1466f057fda,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me,Def Leppard,Major,0.267,0.00211,0.953,0.0,0.283,0.568,-4.899,0.096,50
7845,63769c9e2cd3e1466f057fdb,4GBtOc3j8gqgwMufyYzVk3,Our Watcher Show Us The Way,Drevo,Major,0.372,0.98,0.12,0.0,0.291,0.195,-13.162,0.0358,50
